area,place,type,language,date,score,sentence,key
해운대구,APEC나루공원,경관,한국어,201601,4,동백섬을 통해서 갈 수 있는 곳 나쁘지도 않고 그럭저럭 좋았음,204
해운대구,APEC나루공원,경관,한국어,201601,4,앞에는 바다가 펼쳐져 있는데 날씨 좋으면 기분 진짜 좋음,205
해운대구,APEC나루공원,경관,한국어,201601,4,아름다운 절경이 눈에 보임,206
해운대구,APEC나루공원,경관,한국어,201601,4,왜 이 곳에서 국제 회의를 진행하는 지 알거 같음,207
해운대구,APEC나루공원,경관,한국어,201501,3,동백섬과 함께 동백섬을 가는 길에 APCE 나루공원도 함ㄲㅔ 갔는데 역시 맘에 들었어요~,208
해운대구,APEC나루공원,경관,한국어,201501,3,걸어야 하니 신발은 편한걸로!,209
해운대구,APEC나루공원,경관,한국어,201506,3,쉬어가는 공간 경치가 아름다운 것은 이 장소의 가장 매력적인 특징이지요.,210
해운대구,APEC나루공원,경관,한국어,201506,3,더구나 편안하게 쉴 수 있는 공간이 되어서 잠시 쉬다가기에는 적합합니다.,211
해운대구,APEC나루공원,경관,한국어,201510,4,바다를 보며 산책하기 좋아요,212
해운대구,APEC나루공원,경관,한국어,201510,4,시원한 바다를 바라보며 공원 산책하기 좋아요.,213
해운대구,APEC나루공원,경관,한국어,201510,4,낮이나 밤이나 언제나 산책하기 좋은 곳입니다.,214
해운대구,APEC나루공원,경관,한국어,201501,4,산책하기 좋은곳 바닷가 따라 산책하기에 좋은 코스 입니다.,215
해운대구,APEC나루공원,경관,한국어,201501,4,산책로가 아주 잘 되어 있어요,216
해운대구,APEC나루공원,경관,한국어,201501,4,쭉 걷다보면 해운대가 나와요^^,217
해운대구,APEC나루공원,경관,한국어,201412,5,산책하기 좋은 곳 낮에도 밤에도 산책하기 아주 좋아요.,218
해운대구,APEC나루공원,경관,한국어,201412,5,공원에서 보이는 바다는 너무 예쁩니다.,219
해운대구,APEC나루공원,경관,한국어,201412,5,부산도 야경이 점점 예뻐져서 갈 때마다 새로운 것 같아요.,220
해운대구,APEC나루공원,경관,한국어,201412,5,주차비 바가지도 없어져서 차갖고 가기에도 괜찮은 것 같아요.,221
해운대구,APEC나루공원,경관,한국어,201504,4,멋진 공원 웨스틴 호텔부터 이어진 길을 따라 둘러봤어요,222
해운대구,APEC나루공원,경관,한국어,201504,4,바닷가 근처라 경치도 멋있고 길도 잘 정돈되어 있어 좋았습니다.,223
해운대구,APEC나루공원,경관,한국어,201504,4,생각보다 넓어서 조금 힘들기도 했지만 저녁이 되니 마린시티 야경도 아주 멋지더라구요,224
해운대구,APEC나루공원,경관,한국어,201504,4,근처 바닷가에서 낚시하는 풍경도 볼수 있구요,225
해운대구,APEC나루공원,경관,한국어,201504,4,시간이 된다면 여유롭게 걸어보는거 추천하고 싶어요,226
해운대구,APEC나루공원,경관,한국어,201409,3,나루공원속의 힐링 동백섬을 돌아 나오면 만나게 되는 나루공원 주변 경치 또한 좋았고 깨끗해 좋았던 기억으로 남는다.,227
해운대구,APEC나루공원,경관,한국어,201410,5,좋아요.,228
해운대구,APEC나루공원,경관,한국어,201410,5,부지가 넓고 한적해서 가벼운 산책과 운동을 하기에 적당한 곳입니다.,229
해운대구,APEC나루공원,경관,한국어,201410,5,근처에 영화의 전당과 신세계 백화점이 있어서 묶어서 둘러보기에도 매우 좋습니다.,230
해운대구,APEC나루공원,경관,한국어,201506,4,수영강변 멋져요~ 입구에 들어서면 어마어마한 크기의 십이장생도와 참여국들의 시계들이 먼저 눈에 들어온답니다.,231
해운대구,APEC나루공원,경관,한국어,201506,4,도심속의 공원이어서 산책하는 분들도 많고 소풍나온 아이들도 많이 볼 수 있더라구요.,232
해운대구,APEC나루공원,경관,한국어,201506,4,해운대에서 최고의 산책로. 조선비치에서 뒤쪽으로 한바퀴 돌면서 나오는 공원으로 더베이101에서 뒤쪽으로 한바퀴돌면 최고의 산책!,233
해운대구,APEC나루공원,경관,한국어,201503,5,멋진 바다 전망 바다를 바로 옆에 끼고 있는 공원이라 전망이 너무 멋지고 걷기 좋음,234
해운대구,APEC나루공원,경관,한국어,201503,5,주말에는 사람이 너무 많아서 붐빔,235
해운대구,APEC나루공원,경관,한국어,201501,3,공원에서 보는 전망은 좋지만,236
해운대구,APEC나루공원,경관,한국어,201501,3,공원 자체는 그닥.. 조선호텔 쪽에서 동백섬을 지나 쉽게 찾아갈 수 있습니다.,237
해운대구,APEC나루공원,경관,한국어,201501,3,APEC 회의장을 볼 수 있고,238
해운대구,APEC나루공원,경관,한국어,201501,3,주변에 작은 공원이 있지만 그 자체는 특별하지 않았습니다. 하지만 그 곳에서 보이는 일몰 때의 광안대교와 부산의 모습은 너무나 아름답습니다!,239
해운대구,APEC나루공원,경관,한국어,201410,4,두번째 방문. 두번째 방문이었는데,240
해운대구,APEC나루공원,경관,한국어,201410,4,산책하기 너무 좋음.,241
해운대구,APEC나루공원,경관,한국어,201410,4,봄,242
해운대구,APEC나루공원,경관,한국어,201410,4,가을 이렇게 갔는데 꽃도 많이 피고,243
해운대구,APEC나루공원,경관,한국어,201410,4,나무도 푸르러서 더 좋았던 것 같음.,244
해운대구,APEC나루공원,경관,한국어,201403,5,멋진 공원!! 바닷가를 따라 산책할 수 있는 정말 멋진 곳이었어요.,245
해운대구,APEC나루공원,경관,한국어,201403,5,상쾌한 바닷바람 맞으면서 산책할 수 있어서 너무 좋았구요.,246
해운대구,APEC나루공원,경관,한국어,201403,5,활짝 핀 붉은 동백꽃 때문에 부산에서의 마지막 날은 멋지게 보냈습니다.,247
해운대구,APEC나루공원,경관,한국어,201403,5,밤에도 안전하고 어둡지 않게 잘 되어 있다고 해서 저녁 먹고 산책하러 갔는데요...,248
해운대구,APEC나루공원,경관,한국어,201403,5,정말 그렇더라구요.,249
해운대구,APEC나루공원,경관,한국어,201403,5,운동하시는 주민?? 분들도 많이 있고,250
해운대구,APEC나루공원,경관,한국어,201403,5,데이트하는 연인들... 가족들... 낮에도 좋다고 하시던데...,251
해운대구,APEC나루공원,경관,한국어,201403,5,낮에는 못 가봐서 아쉽네요.,252
해운대구,APEC나루공원,경관,한국어,201403,5,다음에는 낮에 한번 더 가봐야 할 것 같아요.,253
해운대구,APEC나루공원,경관,한국어,201305,3,운동을 하기에 아주 좋은 장소 진정한 산책을 하기에 아주 좋은 장소입니다.,254
해운대구,APEC나루공원,경관,한국어,201305,3,곶 주변으로 모든 전망이 매우 멋져요.,255
해운대구,APEC나루공원,경관,한국어,201305,3,제가 갔던 날에는 공휴일이었기 때문에,256
해운대구,APEC나루공원,경관,한국어,201305,3,많은 학생과 청소년들이 이곳에서 그룹 활동을 하고 있었어요.,257
해운대구,APEC나루공원,경관,한국어,201305,3,APEC 건물은 잊을 수가 없군요.,258
해운대구,APEC나루공원,경관,한국어,201304,1,기념비적이나 그 무엇도 아닌 제한적인 이용접근 특정 목적으로만 사용 훌륭한 바다전경이 인공적인 빌딩군의 등장으로 많이 훼손되었슴,259
해운대구,APEC나루공원,경관,한국어,201209,3,조각이 배치 되어있는,260
해운대구,APEC나루공원,경관,한국어,201209,3,강가의 넓은 공원입니다.,261
해운대구,APEC나루공원,경관,한국어,201209,3,센텀시티 역에서 1km라고 표시되어있습니다. 하지만 신세계 백화점이 엄청 크기 때문에 백화점 맞은편에 있습니다.,262
해운대구,APEC나루공원,경관,한국어,201209,3,2005년 APEC이 개최되었을 때,263
해운대구,APEC나루공원,경관,한국어,201209,3,기념으로 만들어진 공원입니다.,264
해운대구,APEC나루공원,경관,한국어,201209,3,비교적 넓은 공원으로 강가에 보도가 있어,265
해운대구,APEC나루공원,경관,한국어,201209,3,산책할 수 있습니다.,266
해운대구,APEC나루공원,경관,한국어,201209,3,공원 안에는 현대조각이 많이 배치되어있어,267
해운대구,APEC나루공원,경관,한국어,201209,3,꽤 즐길 수 있습니다.,268
해운대구,APEC나루공원,경관,한국어,201209,3,날씨가 좋다면 기분이 더 좋겠습니다,269
해운대구,APEC나루공원,경관,한국어,201209,3,만,270
해운대구,APEC나루공원,경관,한국어,201209,3,제가 갔을때는 불행히도 비가 왔습니다.,271
해운대구,APEC나루공원,경관,한국어,201209,3,이 맞은편,272
해운대구,APEC나루공원,경관,한국어,201209,3,즉,273
해운대구,APEC나루공원,경관,한국어,201209,3,백화점 뒤에 필름센터가 있습니다.,274
중구,BIFF 광장,경관,한국어,201912,5,극장과 맛집이 많은 지역 서울의 명동 같은 곳이다.,275
중구,BIFF 광장,경관,한국어,201912,5,광복동과 남포동은 60~80년대 부산의 최고 번화가였는데 부산시청,276
중구,BIFF 광장,경관,한국어,201912,5,경남도청 등이 다른 지역으로 옮겨가며 지금은 많이 쇠락하였다.하지만 BIFF 광장 근처에는 아직도 극장과 맛집이 많아서 시간을 보내기에 좋다.,277
중구,BIFF 광장,경관,한국어,202006,5,부산국제영화제 프린팅있는곳입니다.,278
중구,BIFF 광장,경관,한국어,202006,5,부산국제영화제 광장과 손프린팅이 있는곳입니다.,279
중구,BIFF 광장,경관,한국어,202006,5,남포동과 함께있어 국제적인 명소입니다.,280
중구,BIFF 광장,경관,한국어,202006,5,가까운 주차장이 없습니다.,281
중구,BIFF 광장,경관,한국어,202006,5,각종먹거리볼거리즐길거리가 많습니다.,282
중구,BIFF 광장,경관,한국어,202006,5,전국에서 많은관광객들이 찾는곳입니다.,283
중구,BIFF 광장,경관,한국어,202002,3,먹거리 일부말고는 크게특색이있지는 다른곳 가는김에 잠깐들렸는데 씨앗호떡 한번 사먹는거 말고는 기억에 남거나 특색이 있거나 하진않았습니다.,284
중구,BIFF 광장,경관,한국어,202002,3,길거리음식을 먹고싶은분들께만 추천드립니다.,285
중구,BIFF 광장,경관,한국어,202001,3,부산의 대표 영화거리 충무로 느낌이 나는 광장으로 핸드프린팅이나 영화 포스터 관련한 볼거리가 많아서 영화,286
중구,BIFF 광장,경관,한국어,202001,3,특히 한국영화를 좋아하는 사람이면 올만할듯,287
중구,BIFF 광장,경관,한국어,202001,1,사람만 많고 바닥에 있어서 보기 힘들다 말로만 듣고 가서 벽에 있는 줄 알았는데 바닥에 있음.,288
중구,BIFF 광장,경관,한국어,202001,1,게다가 엄청 지저분함 ㅜㅜ 가실 분들은 자갈치시장 껴서 가시면 좋을거같아요.,289
중구,BIFF 광장,경관,한국어,201812,4,참 많이도 변했네요.,290
중구,BIFF 광장,경관,한국어,201812,4,예전에 남포동하면 최고의 명소중에 하나였는데,291
중구,BIFF 광장,경관,한국어,201812,4,해운대로 이동하면서 많이 쇠락한 것 같은 기분이... 역시나 시대의 변화에 밀리고 또 변하고 쇄신하는 것이 필요한 듯요. 예전의 향기는 조금 식었네요...ㅠㅠ,292
중구,BIFF 광장,경관,한국어,201812,5,다양한 먹거리가 많은 곳 부산국제영화제 거리이지만 씨앗호떡,293
중구,BIFF 광장,경관,한국어,201812,5,어묵,294
중구,BIFF 광장,경관,한국어,201812,5,꼬치 등 다양한 길거리 음식을 맛볼 수 있는 곳이다.,295
중구,BIFF 광장,경관,한국어,201812,5,관광객들에게는 색다른 경험을 해볼 수 있어서 좋다.,296
중구,BIFF 광장,경관,한국어,201903,3,BIFF 광장 센텀 영화의 전당이 생기기 전 부산국제영화제의 주 무대였던 BIFF 광장이다.,297
중구,BIFF 광장,경관,한국어,201903,3,여전히 극장도 많고 하지만 이제 극장보다는 먹거리나 쇼핑으로 여행객들에게 유명한 곳이고 여러 상점들도 많기 때문에 여행객들이 한번 쯤 가볼만 하다.,298
중구,BIFF 광장,경관,한국어,201903,4,복작거리는 시장 구경 신나고 에너지 넘치는 거리 입니다.,299
중구,BIFF 광장,경관,한국어,201903,4,요새는 좀 작아지고 아쉬워 지긴 했어도 맛있는 씨앗 호떡 떡볶이 등등 길거리 음식이 맛있어요.,300
중구,BIFF 광장,경관,한국어,201903,4,즐거운 거리 입니다.,301
중구,BIFF 광장,경관,한국어,201903,4,걷다가 힘들면 발맛사지도 받아 보세요 .,302
중구,BIFF 광장,경관,한국어,201903,4,적당한 가격에 괜찮은 맛사지를 받을수 있습니다.,303
