category,word,pol
14,온천/NNG_좋/VA,1
14,후회/NNG_없/VA,1
14,재미/NNG_있/VA,1
14,특색/NNG_있/VV,1
14,유익/XR_곳/NNG,1
14,기억/NNG_남/VV,1
14,좋/VA_바다/NNG,1
14,공기/NNG_좋/VA,1
14,좋/VA_공원/NNG,1
14,관광/NNG_좋/VA,1
14,좋/VA_전시/NNG,1
14,친절/NNG_좋/VA,1
14,인심/NNG_좋/VA,1
14,좋/VA_여행/NNG,1
14,특색/NNG_없/VA,-1
14,나쁘/VA_한적/XR,-1
14,좋/VA_아니/VCN,-1
14,특별/NNG_없/VA,-1
14,안/MAG_이쁘/VA,-1
14,안/MAG_예쁘/VA,-1
14,권유/NNG_않/VX,-1
14,아름답/VA_않/VX,-1
14,실망/NNG_않/VX,1
14,안/MAG_복잡/XR,1
14,후회/NNG_않/VX,1
0,좋/VA_다양/XR,1
0,옷/NNG_많/VA,1
0,많/VA_옷/NNG,1
0,많/VA_책/NNG,1
0,템/NNG_많/VA,1
0,많/VA_템/NNG,1
0,많/VA_다양/XR,1
0,샵/NNP_있/VA,1
1,많/VA_맛/NNG,1
1,맛/NNG_있/VV,1
1,맛/NNG_좋/VA,1
1,맛/NNG_있/VA,1
1,맛/NNG_없/VA,-1
1,맛/NNG_잇/VV,1
1,먹/VV_괜찮/VA,1
1,없/VA_맛/NNG,-1
1,맛있/VA_않/VX,-1
1,맛/NNG_달/VV,-1
1,먹/VV_말리/VV,-1
1,먹/VV_버리/VV,-1
1,잘/MAG_먹/VV,1
1,잘/MAG_드/VV,1
1,맛/NNG_뛰/VV,1
2,맛있/VA_많/VA,1
2,소소/XR_먹/VV,1
2,즐비/XR_먹/VV,1
2,맛있/VA_많/VA,1
2,맛있/VA_없/VA,-1
3,값/NNG_깎/VV,1
3,저렴/XR_않/VX,-1
3,비싸/VA_않/VX,1
3,비싸/VA_않/VX,1
4,싸/VA_맛있/VA,1
4,싸/VA_푸짐/XR,1
4,찜/NNG_싸/VA,1
4,저렴/XR_맵/VA,1
4,비싸/VA_먹/VV,-1
4,저렴/XR_먹/VV,1
4,싸/VA_회/NNG,1
4,싸/VV_맛있/VA,1
4,싸/VA_양/NNG,1
4,먹/VV_저렴/XR,1
4,회/NNG_싸/VV,1
5,싸/VA_옷/NNG,1
5,옷/NNG_싸/VV,1
7,길/NNG_멀/VA,-1
7,멀/VA_곳/NNG,-1
7,역/NNG_멀/VA,-1
7,차/NNG_많/VA,-1
7,편하/VA_오/VV,1
7,차/NNG_많/VA,-1
7,멀/VA_길/NNG,-1
9,편하/VA_좋/VA,1
9,쉬/VV_적당/XR,1
9,좁/VA_쾌쾌/XR,-1
12,무섭/VA_않/VX,1
13,가/VV_바라/VV,1
13,가/VV_세요/VV,1
13,걸/VV_세요/VV,1
13,권/NNG_하/VV,1
13,꼭/MAG_가/VV,1
13,꼭/MAG_걸/VV,1
13,꼭/MAG_드/VV,1
13,꼭/MAG_먹/VV,1
13,꼭/MAG_보/VV,1
13,꼭/MAG_보/VV,1
13,꼭/MAG_빌/VV,1
13,꼭/MAG_오/VV,1
13,꼭/MAG_타/VV,1
13,꼭/MAG_하/VV,1
13,놀/VV_세요/VV,1
13,드/VV_바라/VV,1
13,드/VV_세요/VV,1
13,보/VV_세요/VV,1
13,빌/VV_세요/VV,1
13,오/VV_세요/VV,1
13,타/VV_세요/VV,1
13,하/VV_세요/VV,1
13,걸/VV_바라/VV,1
13,걸/VV_바라/VV,1
13,찾/VV_바라/VV,1
13,권하/VV_않/VX,-1
14,좋/VA_곳/NNG,1
14,뷰/NNP_좋/VA,1
14,깨끗/XR_좋/VA,1
14,좋/VA_절/NNG,1
14,시원/XR_좋/VA,1
14,좋/VA_가볍/VA,1
14,좋/VA_멋있/VA,1
14,거닐/VV_좋/VA,1
14,착하/VA_좋/VA,1
14,많/VA_들리/VV,1
14,머물/VV_좋/VA,1
14,잼/NNG_있/VA,1
14,놀/VV_적당/XR,1
14,좋/VA_한산/XR,1
14,절/NNG_좋/VA,1
14,보/VV_쏠쏠/XR,1
14,가시/VV_좋/VA,1
14,조용/XR_좋/VA,1
14,들리/VV_좋/VA,1
14,즐겁/VA_않/VX,-1
14,예쁘/VA_않/VX,-1
14,즐기/VV_않/VX,-1
14,쾌적/XR_않/VX,-1
14,이쁘/VA_않/VX,-1
14,깨끗/XR_않/VX,-1
14,복잡/XR_않/VX,1
14,나쁘/VA_않/VX,1
0,좋/VA_사/VV,1
0,파/VV_많/VA,1
1,싫/VA_먹/VV,-1
1,먹/VV_달/VV,0
2,먹/VV_많/VA,1
3,바가지요금/NNG,-1
3,싸/VA_않/VX,-1
4,싸/VA_먹/VV,1
4,먹/VV_싸/VA,1
7,길/VA_없/VA,-1
7,오/VV_쉽/VA,1
9,쉬/VV_좋/VA,1
14,가/VV_좋/VA,1
14,보/VV_좋/VA,1
14,놀/VV_좋/VA,1
14,좋/VA_보/VV,1
14,걷/VV_좋/VA,1
14,찍/VV_좋/VA,1
3,무료입장/NNG,1
7,교통지옥/NNG,-1
11,문화유산/NNG,1
12,안전장치/NNG,1
13,가보세요/NNG,1
14,안성맞춤/NNG,1
14,유유자적/NNG,1
14,풍광명미/NNG,1
14,명불허전/NNG,1
1,밥도둑/NNG,1
1,먹을만/NNG,1
3,바가지/NNG,-1
6,몰염치/NNG,-1
6,불친절/NNG,-1
6,비호감/NNG,-1
6,잡상인/NNG,-1
6,장사꾼/NNG,-1
6,장사치/NNG,-1
6,친절히/MAG,1
7,교통난/NNG,-1
9,릴렉스/NNP,1
9,망중한/NNG,1
11,문화재/NNG,1
12,이안류/NNG,-1
13,비추천/NNG,-1
14,감탄사/NNG,1
14,즐거움/NNG,1
14,아기자기/XR,1
14,아쉬움/NNG,-1
14,좋/VA_경관,1
0,폐업/NNG,-1
0,짝퉁/NNG,-1
0,위조/NNG,-1
1,꿀맛/NNG,1
1,먹음직/XR,1
1,풍미/NNG,1
1,맛집/NNG,1
1,먹방/NNG,1
1,먹을만/VA,1
1,별미/NNG,1
1,제맛/NNG,1
1,존맛/NNP,1
3,무료/NNG,1
3,저가/NNG,1
3,세일/NNG,1
3,공짜/NNG,1
3,할인/NNG,1
6,등쳐먹/VV,-1
6,사기/NNG,-1
6,심보/NNG,-1
6,욕설/NNG,-1
6,인심/NNG,1
6,친절/NNG,1
6,행패/NNG,-1
6,호객/NNG,-1
8,견인/NNG,-1
8,만차/NNP,-1
9,안락/NNG,1
9,고즈넉/XR,1
11,유물/NNG,1
12,안전/NNG,1
12,보호/NNG,1
12,안심/NNG,1
12,방역/NNG,1
12,위험/NNG,-1
12,조심/NNG,-1
12,사고/NNG,-1
12,대피/NNG,-1
13,가볼만/VA,1
13,강추/NNG,1
13,강추/NNG,1
13,비추/NNG,-1
13,추천/NNG,1
13,추천/NNP,1
14,위안/NNG,1
14,재미있/VA,1
14,기쁨/NNG,1
14,명소/NNG,1
14,만족/NNG,1
14,아름답/VA,1
14,장관/NNG,1
14,여가/NNG,1
14,매력/NNG,1
14,재밌/VA ,1
14,색다르/VA,1
14,권유/NNG,1
14,여유/NNG,1
14,힐링/NNG,1
14,감동/NNG,1
14,감탄/NNG,1
14,행복/NNG,1
14,실망/NNG,-1
14,후회/NNG,-1
14,정신없/VV,-1
1,맛있/VA,1
1,싱싱/XR,1
1,맛나/VA,1
1,맛나/VA,1
3,저렴/XR,1
3,비싸/VA,-1
3,렴/NNG,1
6,거만/XR,-1
6,싹싹/XR,1
7,밀리/VV,-1
12,무섭/VA,-1
13,권하/VV,1
14,즐겁/VA,1
14,즐기/VV,1
14,쾌적/XR,1
14,훌륭/XR,1
14,이쁘/VA,1
14,예쁘/VA,1
14,뜻깊/VA,1
14,복잡/XR,-1
3,싸/VA,1
3,싸/VV,1
